,Site,bloom,year,month,day_of_year,date,NDVI,NDWI,EVI,LST,cloud_cover,longitude,latitude
34,San Carlos Reservation,1,2018,1,15,2018-01-16,0.092169337415525,-0.1377580955866253,0.5754167623717402,14.407595077817575,1.54,-110.30604951317056,33.27674050735342
35,Suguaro Lake,1,2018,1,15,2018-01-16,0.096069404748695,-0.1368808366370761,0.5464518632032986,20.959698203486766,1.54,-111.54542297799958,33.59825955383104
36,Picacho Peak State Park,1,2019,1,2,2019-01-03,0.1141192299612307,-0.1485421261870807,0.683428132952439,11.04972962505636,4.17,-111.41815309346114,32.63191414376897
37,San Carlos Reservation,1,2019,1,2,2019-01-03,0.1260870589680977,-0.1536599736642994,0.6320727950686332,4.798124175938308,4.17,-110.30604951317056,33.27674050735342
38,Suguaro Lake,1,2019,1,2,2019-01-03,0.1384114035049986,-0.1666377069875677,0.9757167835613536,10.342983984961837,4.17,-111.54542297799958,33.59825955383104
39,Picacho Peak State Park,1,2019,1,18,2019-01-19,0.1470798289479615,-0.1775746524383153,0.7961566810025286,20.31117441517479,6.83,-111.41815309346114,32.63191414376897
40,San Carlos Reservation,1,2019,1,18,2019-01-19,0.1278128463202246,-0.1576655274223566,0.9468922449448748,15.376577118990816,6.83,-110.30604951317056,33.27674050735342
41,Suguaro Lake,1,2019,1,18,2019-01-19,0.1608871083972904,-0.181803545811206,1.0030772502230625,15.454328863957956,6.83,-111.54542297799958,33.59825955383104
42,Picacho Peak State Park,1,2020,1,5,2020-01-06,0.130126097894564,-0.1559600956124198,0.826872288879482,17.483967400214087,1.47,-111.41815309346114,32.63191414376897
43,San Carlos Reservation,1,2020,1,5,2020-01-06,0.1084328196294935,-0.1366915757823931,0.8798143392934596,15.645066316486984,1.47,-110.30604951317056,33.27674050735342
44,Suguaro Lake,1,2020,1,5,2020-01-06,0.1583891482336112,-0.1746726016798197,1.242655255484369,16.853983838585528,1.47,-111.54542297799958,33.59825955383104
45,Picacho Peak State Park,1,2020,1,21,2020-01-22,0.1600940114823782,-0.1678565244453487,0.7856615249558244,15.337332648383924,52.33,-111.41815309346114,32.63191414376897
46,San Carlos Reservation,1,2020,1,21,2020-01-22,0.1154277452426273,-0.1348073867991927,0.9345832272092,14.82145546237912,52.33,-110.30604951317056,33.27674050735342
47,Suguaro Lake,1,2020,1,21,2020-01-22,0.167516976526449,-0.1747021450352891,1.018456489398592,15.253298059492575,52.33,-111.54542297799958,33.59825955383104
48,Picacho Peak State Park,1,2021,1,7,2021-01-08,0.0771211653118927,-0.1294303301501791,0.3803708539435957,23.34851917676697,1.78,-111.41815309346114,32.63191414376897
49,San Carlos Reservation,1,2021,1,7,2021-01-08,0.0887049574064033,-0.1363698146615443,0.5420043665309396,18.95545089884734,1.78,-110.30604951317056,33.27674050735342
50,Suguaro Lake,1,2021,1,7,2021-01-08,0.0866251915165094,-0.1344066008525688,0.4216589216330059,20.009698392391453,1.78,-111.54542297799958,33.59825955383104
51,San Carlos Reservation,1,2022,1,10,2022-01-11,0.0811705582295451,-0.1216550374948121,0.434762512147118,7.707575580248785,43.22,-110.30604951317056,33.27674050735342
52,Suguaro Lake,1,2022,1,10,2022-01-11,0.1133003505432439,-0.1463116915658373,0.7139593138035665,16.469938786637723,43.22,-111.54542297799958,33.59825955383104
53,Picacho Peak State Park,1,2022,1,26,2022-01-27,0.1014028850929175,-0.1436435972655677,0.5797720867997406,22.42571585972264,0.07,-111.41815309346114,32.63191414376897
54,San Carlos Reservation,1,2022,1,26,2022-01-27,0.0906108835280378,-0.1322491723210332,0.612033717163451,17.627572600182972,0.07,-110.30604951317056,33.27674050735342
55,Suguaro Lake,1,2022,1,26,2022-01-27,0.1216056133893673,-0.1539306584093128,0.7595947935961617,19.835416006455983,0.07,-111.54542297799958,33.59825955383104
56,San Carlos Reservation,1,2023,1,13,2023-01-14,0.0867642623885973,-0.117784687455823,0.695643930096066,13.527637305305424,69.47,-110.30604951317056,33.27674050735342
57,Picacho Peak State Park,1,2023,1,29,2023-01-30,0.1364729483904633,-0.1684422217606461,0.7547237687579325,21.84290326581161,16.8,-111.41815309346114,32.63191414376897
58,San Carlos Reservation,1,2023,1,29,2023-01-30,0.0903652713625199,-0.1250534111823219,0.692661876066915,16.744505813211166,16.8,-110.30604951317056,33.27674050735342
59,South Mountain Park and Preserve,1,2023,1,29,2023-01-30,0.1363123770896443,-0.1613292341989725,0.7772178274853776,17.299097344544464,16.8,-112.07404945155729,33.33552038501198
60,Suguaro Lake,1,2023,1,29,2023-01-30,0.1447632785620888,-0.1581523770246282,0.8623821511177046,13.294088950345396,16.8,-111.54542297799958,33.59825955383104
61,Picacho Peak State Park,1,2024,1,16,2024-01-17,0.093482288262938,-0.1418832984742591,0.356280754899458,10.947229296970336,53.02,-111.41815309346114,32.63191414376897
62,San Carlos Reservation,1,2024,1,16,2024-01-17,0.1040544958270291,-0.137050977611431,0.6667393119242405,11.466077802826662,53.02,-110.30604951317056,33.27674050735342
63,Picacho Peak State Park,1,2015,1,23,2015-01-24,0.1220383999550802,-0.1594316130467997,0.7089953003632526,23.02967814709606,12.01,-111.41815309346114,32.63191414376897
64,Picacho Peak State Park,1,2016,1,10,2016-01-11,0.088887965840229,-0.1294798437848592,0.5566563547298139,15.84906898228133,0.71,-111.41815309346114,32.63191414376897
65,Picacho Peak State Park,1,2016,1,26,2016-01-27,0.0986143325057156,-0.1405858162554412,0.566674960797356,23.04136680435581,0.13,-111.41815309346114,32.63191414376897
66,Picacho Peak State Park,1,2017,1,28,2017-01-29,0.0972798379729451,-0.1374509009891071,0.5488602491662489,20.21964819864785,0.21,-111.41815309346114,32.63191414376897
67,Picacho Peak State Park,1,2018,1,15,2018-01-16,0.0693835670938534,-0.120517719049314,0.391226832479797,22.695654921904232,1.56,-111.41815309346114,32.63191414376897
68,Picacho Peak State Park,1,2019,1,2,2019-01-03,0.1144036432900225,-0.1482902561783908,0.6859276372213071,11.058674549012364,2.85,-111.41815309346114,32.63191414376897
69,Picacho Peak State Park,1,2019,1,18,2019-01-19,0.1474810704155558,-0.1775799649969724,0.8021517439851998,20.32445887688078,2.95,-111.41815309346114,32.63191414376897
70,Picacho Peak State Park,1,2020,1,5,2020-01-06,0.1303543801677927,-0.1554843192573239,0.9588506260227152,17.499204689155896,0.15,-111.41815309346114,32.63191414376897
71,Picacho Peak State Park,1,2020,1,21,2020-01-22,0.1657800328285192,-0.1692415029989679,1.746084362435652,16.700869399023713,54.12,-111.41815309346114,32.63191414376897
72,Picacho Peak State Park,1,2021,1,7,2021-01-08,0.0769677229868483,-0.1284089118951834,0.3540669981458392,23.34030834411609,0.23,-111.41815309346114,32.63191414376897
73,Picacho Peak State Park,1,2022,1,26,2022-01-27,0.1021102265214804,-0.1439074655738338,0.5753926159002287,22.398532192545822,0.09,-111.41815309346114,32.63191414376897
74,Picacho Peak State Park,1,2023,1,29,2023-01-30,0.1351797302645541,-0.1666852966581897,0.9504667790448488,21.91647417983106,20.57,-111.41815309346114,32.63191414376897
75,Picacho Peak State Park,1,2024,1,16,2024-01-17,0.0998014001116852,-0.1750014301156685,0.3363736265863202,21.286828684585227,6.59,-111.41815309346114,32.63191414376897
76,Black Canyon City,1,2015,1,14,2015-01-15,0.1065540144678393,-0.1310442750099269,0.8060098966062574,15.883268022896234,2.77,-112.12297566700332,34.12891725078391
77,Suguaro Lake,1,2015,1,14,2015-01-15,0.1320299958452785,-0.1597216606999827,0.941543741817656,17.482986575958954,2.77,-111.54542297799958,33.59825955383104
78,Black Canyon City,1,2016,1,1,2016-01-02,0.1208275378800085,-0.1447976857184701,1.0265860001922251,16.105280692216667,5.95,-112.12297566700332,34.12891725078391
79,Suguaro Lake,1,2016,1,1,2016-01-02,0.1143548187343432,-0.1464520379799211,0.7073673317459531,18.0131768547747,5.95,-111.54542297799958,33.59825955383104
80,Black Canyon City,1,2017,1,3,2017-01-04,0.1093177601639648,-0.1269944661744051,1.0240481165307098,14.672638860626176,29.79,-112.12297566700332,34.12891725078391
81,Suguaro Lake,1,2017,1,3,2017-01-04,0.1156353126605326,-0.1422501067861402,0.9215271248112328,17.25459747866839,29.79,-111.54542297799958,33.59825955383104
82,Black Canyon City,1,2018,1,6,2018-01-07,0.0898265376822674,-0.1321728706769414,0.4905908211831432,20.559288191349467,1.48,-112.12297566700332,34.12891725078391
83,Suguaro Lake,1,2018,1,6,2018-01-07,0.0908362667463042,-0.1351112378465155,0.476557081880345,21.438276372310643,1.48,-111.54542297799958,33.59825955383104
84,Black Canyon City,1,2018,1,22,2018-01-23,0.0901541931692085,-0.1316486066426619,0.5639338342584684,16.96067817051314,1.44,-112.12297566700332,34.12891725078391
85,Suguaro Lake,1,2018,1,22,2018-01-23,0.0943108556084108,-0.1382538740660361,0.5099618564785042,18.179732221922293,1.44,-111.54542297799958,33.59825955383104
86,Black Canyon City,1,2019,1,25,2019-01-26,0.1631441354189191,-0.18135096937876,1.1768699712575283,17.186699483570052,0.73,-112.12297566700332,34.12891725078391
87,Suguaro Lake,1,2019,1,25,2019-01-26,0.1726857292852071,-0.1957102663190391,1.1425986529195504,19.81969341898728,0.73,-111.54542297799958,33.59825955383104
88,Black Canyon City,1,2020,1,12,2020-01-13,0.1459749714814402,-0.1627663374238001,1.080397734791151,14.806032956772723,1.58,-112.12297566700332,34.12891725078391
89,Suguaro Lake,1,2020,1,12,2020-01-13,0.1639629322983837,-0.1825784743320971,1.3362801456168605,16.655191155031787,1.58,-111.54542297799958,33.59825955383104
90,Black Canyon City,1,2020,1,28,2020-01-29,0.1220898726142344,-0.1403290266881214,0.632279962423956,9.23249892207369,57.99,-112.12297566700332,34.12891725078391
91,Suguaro Lake,1,2020,1,28,2020-01-29,0.0923252870926239,-0.1022155441117696,0.540042647562792,1.0669473004630534,57.99,-111.54542297799958,33.59825955383104
92,Black Canyon City,1,2021,1,14,2021-01-15,0.0880794116974257,-0.129996823399552,0.5121605711730172,21.83537568744761,0.12,-112.12297566700332,34.12891725078391
93,Suguaro Lake,1,2021,1,14,2021-01-15,0.0812569200069916,-0.1327423414361695,0.4431516566623494,25.261006795309857,0.12,-111.54542297799958,33.59825955383104
94,Black Canyon City,1,2021,1,30,2021-01-31,0.0860017225443789,-0.1226489687538487,0.5357768291905244,16.160363887338463,2.96,-112.12297566700332,34.12891725078391
95,Suguaro Lake,1,2021,1,30,2021-01-31,0.0807927975531496,-0.1291732294833067,0.4497858565240059,19.7229196344888,2.96,-111.54542297799958,33.59825955383104
96,Black Canyon City,1,2022,1,1,2022-01-02,0.0854615399654674,-0.1132342239179304,0.7393188295473067,8.94936552112817,0.69,-112.12297566700332,34.12891725078391
97,Suguaro Lake,1,2022,1,1,2022-01-02,0.1047180926709586,-0.1391773345938127,0.9059137257963096,11.843512331688936,0.69,-111.54542297799958,33.59825955383104
98,Black Canyon City,1,2023,1,20,2023-01-21,0.0975396687420991,-0.1230513891411639,0.7835851839670089,10.781050649811426,0.45,-112.12297566700332,34.12891725078391
99,Suguaro Lake,1,2023,1,20,2023-01-21,0.134288786230803,-0.1562529823823393,1.1296284699859538,14.094080054853244,0.45,-111.54542297799958,33.59825955383104
100,Black Canyon City,1,2024,1,7,2024-01-08,0.1012371423786081,-0.1351812379016191,0.6269004595327559,7.103455576772638,1.53,-112.12297566700332,34.12891725078391
101,Suguaro Lake,1,2024,1,7,2024-01-08,0.0955666364337506,-0.1276698565850117,0.6930883427829552,9.244785763444437,1.53,-111.54542297799958,33.59825955383104
102,Black Canyon City,1,2024,1,23,2024-01-24,0.1106850394983372,-0.134335593773507,0.7556379688717472,13.650360429953372,36.4,-112.12297566700332,34.12891725078391
103,Suguaro Lake,1,2024,1,23,2024-01-24,0.1187171742195616,-0.1308562394053354,0.7187309577697026,13.07038925091683,36.4,-111.54542297799958,33.59825955383104
104,Black Canyon City,1,2015,1,14,2015-01-15,0.1264215516861591,-0.1486987962588661,0.7468744844280071,16.694245694690828,0.54,-112.12297566700332,34.12891725078391
105,Estrella Mountain Regional Park,1,2015,1,14,2015-01-15,0.1027514725306001,-0.1332462764622785,0.588585170628052,19.60521016907766,0.54,-112.363865249209,33.327835281867486
106,South Mountain Park and Preserve,1,2015,1,14,2015-01-15,0.1038941434693643,-0.1301228288143484,0.94427942055978,19.844886577228987,0.54,-112.07404945155729,33.33552038501198
107,Suguaro Lake,1,2015,1,14,2015-01-15,0.1284411152260261,-0.1555544644773153,0.849446530618884,17.28320745852436,0.54,-111.54542297799958,33.59825955383104
108,Black Canyon City,1,2016,1,1,2016-01-02,0.1056088066593488,-0.1325610764879506,0.837801411057059,18.25827973392024,0.58,-112.12297566700332,34.12891725078391
109,Estrella Mountain Regional Park,1,2016,1,1,2016-01-02,0.0805172713139506,-0.1161531702201745,0.4524639254395307,19.670903445361656,0.58,-112.363865249209,33.327835281867486
110,South Mountain Park and Preserve,1,2016,1,1,2016-01-02,0.0731410789817892,-0.1018243211941563,0.5201990589711072,19.506300453272303,0.58,-112.07404945155729,33.33552038501198
111,Suguaro Lake,1,2016,1,1,2016-01-02,0.1062943416241968,-0.13802620890072,0.710744071640489,17.51688556613882,0.58,-111.54542297799958,33.59825955383104
112,Black Canyon City,1,2017,1,3,2017-01-04,0.1174237386983265,-0.1358739593359012,1.132686005568253,15.219681864023135,1.99,-112.12297566700332,34.12891725078391
113,Estrella Mountain Regional Park,1,2017,1,3,2017-01-04,0.0764056141242312,-0.1075124351425475,0.58731834722014,17.498163445095663,1.99,-112.363865249209,33.327835281867486
114,South Mountain Park and Preserve,1,2017,1,3,2017-01-04,0.0746273079238303,-0.0987451534034164,0.7639039642812454,17.85531576394721,1.99,-112.07404945155729,33.33552038501198
115,Suguaro Lake,1,2017,1,3,2017-01-04,0.1088574007320002,-0.1364935973406744,0.8752780497585761,16.96296236506032,1.99,-111.54542297799958,33.59825955383104
116,Black Canyon City,1,2018,1,6,2018-01-07,0.0914432207422484,-0.1294573135513791,0.5197537980264725,22.54830316022311,32.52,-112.12297566700332,34.12891725078391
117,South Mountain Park and Preserve,1,2018,1,6,2018-01-07,0.0693845321712677,-0.1065177064057433,0.3972398100331947,18.544344140855603,32.52,-112.07404945155729,33.33552038501198
118,Suguaro Lake,1,2018,1,6,2018-01-07,0.0920287739661692,-0.1335535653313391,0.5272282999864558,20.30560963913772,32.52,-111.54542297799958,33.59825955383104
119,Black Canyon City,1,2018,1,22,2018-01-23,0.0901170467815347,-0.1288290813194685,0.6017752460554816,18.821112096878853,0.03,-112.12297566700332,34.12891725078391
120,Estrella Mountain Regional Park,1,2018,1,22,2018-01-23,0.0724073681118482,-0.1146270194343313,0.3640680530969926,19.8625209308524,0.03,-112.363865249209,33.327835281867486
121,South Mountain Park and Preserve,1,2018,1,22,2018-01-23,0.0700991586437142,-0.1055144948678084,0.3026145127189087,19.973334461694662,0.03,-112.07404945155729,33.33552038501198
122,Suguaro Lake,1,2018,1,22,2018-01-23,0.0958850654397772,-0.1379568886646049,0.5540932032381299,17.850135285377252,0.03,-111.54542297799958,33.59825955383104
123,Black Canyon City,1,2019,1,25,2019-01-26,0.156498604579962,-0.172703770650442,1.1690317773111798,18.432253081999423,0.03,-112.12297566700332,34.12891725078391
124,Estrella Mountain Regional Park,1,2019,1,25,2019-01-26,0.1403671086443873,-0.1649933842578637,0.901584585370778,21.51065155851561,0.03,-112.363865249209,33.327835281867486
125,South Mountain Park and Preserve,1,2019,1,25,2019-01-26,0.1412549168985034,-0.1584905719508942,0.9840033078578788,20.81521163093555,0.03,-112.07404945155729,33.33552038501198
126,Suguaro Lake,1,2019,1,25,2019-01-26,0.1580023087999529,-0.1826113364363064,1.034431238784986,19.301426797935164,0.03,-111.54542297799958,33.59825955383104
127,Black Canyon City,1,2020,1,12,2020-01-13,0.1490838721530858,-0.1631221080160622,1.1964824764953217,15.048204108470593,0.03,-112.12297566700332,34.12891725078391
128,Estrella Mountain Regional Park,1,2020,1,12,2020-01-13,0.1112106218027633,-0.1352606750842643,0.8371223893801462,17.566190673499893,0.03,-112.363865249209,33.327835281867486
129,South Mountain Park and Preserve,1,2020,1,12,2020-01-13,0.105184595773042,-0.1249473026703181,0.9574172524314238,17.924494188242296,0.03,-112.07404945155729,33.33552038501198
130,Suguaro Lake,1,2020,1,12,2020-01-13,0.154584294364617,-0.1744442585592032,1.1724851751102252,16.072977156968598,0.03,-111.54542297799958,33.59825955383104
131,South Mountain Park and Preserve,1,2020,1,28,2020-01-29,0.1117130142258075,-0.1362182537761166,0.6805115331909126,19.614272946197573,47.22,-112.07404945155729,33.33552038501198
132,Black Canyon City,1,2021,1,14,2021-01-15,0.0846488145642194,-0.1234923667655089,0.6175172188273661,23.639161515060263,0.07,-112.12297566700332,34.12891725078391
133,Estrella Mountain Regional Park,1,2021,1,14,2021-01-15,0.0684734196245708,-0.1111734667169978,0.2950873340180324,24.81383974187714,0.07,-112.363865249209,33.327835281867486
134,South Mountain Park and Preserve,1,2021,1,14,2021-01-15,0.0679986566879151,-0.1029130726267889,0.5245852629121563,23.9366869633281,0.07,-112.07404945155729,33.33552038501198
135,Suguaro Lake,1,2021,1,14,2021-01-15,0.0840352944319976,-0.1330771104969924,0.4492513506447139,24.017480438811955,0.07,-111.54542297799958,33.59825955383104
136,Black Canyon City,1,2021,1,30,2021-01-31,0.0828483530918136,-0.1173371187165892,0.6489088033561521,17.29709516095171,1.78,-112.12297566700332,34.12891725078391
137,Estrella Mountain Regional Park,1,2021,1,30,2021-01-31,0.0710164374318934,-0.1099954948208645,0.3956420157864704,18.18845042547451,1.78,-112.363865249209,33.327835281867486
138,South Mountain Park and Preserve,1,2021,1,30,2021-01-31,0.0721251633056717,-0.1041594675812762,0.6308592241047075,19.50932690668456,1.78,-112.07404945155729,33.33552038501198
139,Suguaro Lake,1,2021,1,30,2021-01-31,0.0839190418852025,-0.1301503077124191,0.4860860009241859,18.89904402098076,1.78,-111.54542297799958,33.59825955383104
140,Black Canyon City,1,2022,1,1,2022-01-02,0.0854101791828386,-0.1125849924473918,0.882886594811582,10.654603033587518,0.01,-112.12297566700332,34.12891725078391
141,Estrella Mountain Regional Park,1,2022,1,1,2022-01-02,0.0861439590838527,-0.1184985327995718,0.5809787835733691,12.66404796349679,0.01,-112.363865249209,33.327835281867486
142,South Mountain Park and Preserve,1,2022,1,1,2022-01-02,0.0844972780871541,-0.1105988456112028,0.473563359420109,12.74722514280478,0.01,-112.07404945155729,33.33552038501198
143,Suguaro Lake,1,2022,1,1,2022-01-02,0.1020086319081666,-0.1340762344068049,0.8041765711173854,11.331745735210784,0.01,-111.54542297799958,33.59825955383104
144,Estrella Mountain Regional Park,1,2022,1,17,2022-01-18,0.1185379331086663,-0.1541831786915796,0.5163019202336211,20.5183221520481,48.34,-112.363865249209,33.327835281867486
145,South Mountain Park and Preserve,1,2022,1,17,2022-01-18,0.1050787311087924,-0.1289226383370606,0.6582607578223088,21.628321201008617,48.34,-112.07404945155729,33.33552038501198
146,Suguaro Lake,1,2022,1,17,2022-01-18,0.0957001450579803,-0.107686274401555,1.5077444714704291,14.620704522351124,48.34,-111.54542297799958,33.59825955383104
147,Black Canyon City,1,2023,1,20,2023-01-21,0.1147712091538697,-0.1361487736766183,0.9569685305677228,11.842694002646043,1.23,-112.12297566700332,34.12891725078391
148,Estrella Mountain Regional Park,1,2023,1,20,2023-01-21,0.1458146638461865,-0.1638150977283867,0.7111279252746868,14.456095121275805,1.23,-112.363865249209,33.327835281867486
149,South Mountain Park and Preserve,1,2023,1,20,2023-01-21,0.121348101838759,-0.1361651204923775,1.1859517993211912,14.612121203512308,1.23,-112.07404945155729,33.33552038501198
150,Suguaro Lake,1,2023,1,20,2023-01-21,0.1325927059934763,-0.1547188578841301,1.1611071486958675,13.600820316108551,1.23,-111.54542297799958,33.59825955383104
151,Black Canyon City,1,2024,1,7,2024-01-08,0.1078931655912952,-0.1385988415456076,0.7800707117776691,8.469249999362347,0.31,-112.12297566700332,34.12891725078391
152,Estrella Mountain Regional Park,1,2024,1,7,2024-01-08,0.0743908571432398,-0.1131782056513027,0.4398292718496236,12.757419945206912,0.31,-112.363865249209,33.327835281867486
153,South Mountain Park and Preserve,1,2024,1,7,2024-01-08,0.0711106193169166,-0.0996394478500589,0.4873017121840016,11.908498889071938,0.31,-112.07404945155729,33.33552038501198
154,Suguaro Lake,1,2024,1,7,2024-01-08,0.098234786037678,-0.12911064311645,0.7275361325506133,9.140669755897996,0.31,-111.54542297799958,33.59825955383104
155,Black Canyon City,1,2024,1,23,2024-01-24,0.1222882234490178,-0.1400392848933604,0.861346970969912,14.803341397393702,57.64,-112.12297566700332,34.12891725078391
156,Estrella Mountain Regional Park,1,2024,1,23,2024-01-24,0.0836521157957438,-0.1155757890601876,0.4305729042571835,17.169579257762905,57.64,-112.363865249209,33.327835281867486
157,South Mountain Park and Preserve,1,2024,1,23,2024-01-24,0.0997057538498783,-0.1175152895342779,0.560749430607039,18.07320505839258,57.64,-112.07404945155729,33.33552038501198
158,Suguaro Lake,1,2024,1,23,2024-01-24,0.118242070895357,-0.1500475788949505,0.6429338158418462,17.762729184260817,57.64,-111.54542297799958,33.59825955383104
159,Gold Butte National Monument,1,2015,1,5,2015-01-06,0.0598842668250168,-0.1034248363128667,0.2956260680556379,16.81719744664336,2.17,-114.19534689017422,36.27547414133824
160,Gold Butte National Monument,1,2015,1,21,2015-01-22,0.0621790664181638,-0.1061978999052319,0.3307096000385821,15.045184522212914,0.38,-114.19534689017422,36.27547414133824
161,Gold Butte National Monument,1,2016,1,8,2016-01-09,0.0630817230264856,-0.0970439880641895,0.3722892101689499,6.906807944300929,15.2,-114.19534689017422,36.27547414133824
162,Gold Butte National Monument,1,2016,1,24,2016-01-25,0.0750402533491574,-0.118505370579627,0.4140524028572023,15.506112303777291,0.25,-114.19534689017422,36.27547414133824
163,Gold Butte National Monument,1,2017,1,10,2017-01-11,0.0684087371297428,-0.111880982217832,0.3367992716956422,16.254038027366615,37.02,-114.19534689017422,36.27547414133824
164,Gold Butte National Monument,1,2017,1,26,2017-01-27,0.0682208818271127,-0.108962735977884,0.3937829268986478,9.599371729991526,0.2,-114.19534689017422,36.27547414133824
165,Gold Butte National Monument,1,2018,1,13,2018-01-14,0.0703060248923531,-0.1164634590130383,0.3328014699984258,15.861243626157997,0.31,-114.19534689017422,36.27547414133824
166,Gold Butte National Monument,1,2018,1,29,2018-01-30,0.0728255184508429,-0.1231470585454086,0.3201150467599592,17.74011133129201,2.3,-114.19534689017422,36.27547414133824
167,Gold Butte National Monument,1,2019,1,0,2019-01-01,0.0740344603631991,-0.1180208544223729,0.3945828302040973,8.367872347284827,2.76,-114.19534689017422,36.27547414133824
168,Gold Butte National Monument,1,2020,1,3,2020-01-04,0.0739088211628248,-0.1042475404309637,0.3876090399439121,5.327281803791209,26.55,-114.19534689017422,36.27547414133824
169,Gold Butte National Monument,1,2021,1,5,2021-01-06,0.0791445636143321,-0.1327826590077286,0.3053510188966469,4.757473010320979,45.1,-114.19534689017422,36.27547414133824
170,Gold Butte National Monument,1,2022,1,8,2022-01-09,0.0763140315565009,-0.1214419738120834,0.3897326608582852,15.990162000416486,0.1,-114.19534689017422,36.27547414133824
171,Gold Butte National Monument,1,2022,1,24,2022-01-25,0.0809654003439892,-0.1268509315115854,0.4294428771874429,17.214525821439548,4.91,-114.19534689017422,36.27547414133824
172,Gold Butte National Monument,1,2023,1,11,2023-01-12,0.0733724616040051,-0.1151319505778032,0.3967786348478319,12.3096094783366,7.42,-114.19534689017422,36.27547414133824
173,Gold Butte National Monument,1,2023,1,27,2023-01-28,0.0736545249714445,-0.1186351420104483,0.3819624658763277,14.93202995365306,0.14,-114.19534689017422,36.27547414133824
174,Gold Butte National Monument,1,2024,1,14,2024-01-15,0.0716417682929501,-0.1297275257515603,0.2849538441097221,7.277572185338428,58.46,-114.19534689017422,36.27547414133824
175,Golden Valley,1,2015,1,5,2015-01-06,0.0670925630666974,-0.1148968899048044,0.3534942080255576,19.848200427918243,5.74,-114.28358506031532,35.020855542466514
176,Golden Valley,1,2015,1,21,2015-01-22,0.0676132497453167,-0.1166197303670083,0.3664857387233366,17.9785677471894,0.0,-114.28358506031532,35.020855542466514
177,Golden Valley,1,2016,1,8,2016-01-09,0.080462854620928,-0.1223605187874174,0.478584220251438,12.926976787757058,3.9,-114.28358506031532,35.020855542466514
178,Golden Valley,1,2016,1,24,2016-01-25,0.0871102858421327,-0.1323772532043642,0.4620964452957392,18.265159848571297,0.33,-114.28358506031532,35.020855542466514
179,Golden Valley,1,2017,1,10,2017-01-11,0.0691444228193579,-0.1149731862498324,0.3631801159573453,16.226771962840132,21.84,-114.28358506031532,35.020855542466514
180,Golden Valley,1,2017,1,26,2017-01-27,0.0701224320690094,-0.1157369976941816,0.3989548900472661,11.01071047362177,1.59,-114.28358506031532,35.020855542466514
181,Golden Valley,1,2018,1,13,2018-01-14,0.0666955311643257,-0.1189317563917418,0.325686167405728,19.094590262306998,1.44,-114.28358506031532,35.020855542466514
182,Golden Valley,1,2018,1,29,2018-01-30,0.0672514756114782,-0.1213579370927548,0.3150851917314014,25.244400675754832,29.35,-114.28358506031532,35.020855542466514
183,Golden Valley,1,2019,1,0,2019-01-01,0.064585563827943,-0.1159969514822331,0.3109707737797609,9.20469606205386,5.67,-114.28358506031532,35.020855542466514
184,Golden Valley,1,2020,1,3,2020-01-04,0.087855877262308,-0.1311600038091216,0.4617572694413626,15.630608567747132,0.41,-114.28358506031532,35.020855542466514
185,Golden Valley,1,2021,1,5,2021-01-06,0.0751011555432111,-0.1310603872468991,0.3431745141982453,13.887895224016855,49.22,-114.28358506031532,35.020855542466514
186,Golden Valley,1,2022,1,8,2022-01-09,0.0671869060011984,-0.1178802356458385,0.3286160687444464,19.19033964044998,0.02,-114.28358506031532,35.020855542466514
187,Golden Valley,1,2022,1,24,2022-01-25,0.0727633356832084,-0.1233886978805589,0.3661837205386989,21.426549268700946,0.01,-114.28358506031532,35.020855542466514
188,Golden Valley,1,2023,1,11,2023-01-12,0.0872023506325181,-0.1314639892430594,0.471622549395834,15.392533203558802,1.12,-114.28358506031532,35.020855542466514
189,Golden Valley,1,2023,1,27,2023-01-28,0.0883233522394373,-0.1346490455468946,0.4684416153432146,18.212504033391983,0.99,-114.28358506031532,35.020855542466514
190,Golden Valley,1,2024,1,14,2024-01-15,0.0698951272038337,-0.122461223748098,0.3422002583667215,16.607577524341472,42.63,-114.28358506031532,35.020855542466514
191,Gold Butte National Monument,1,2015,1,12,2015-01-13,0.0605664311550509,-0.1036442055886788,0.3449569616039423,14.02274584154415,2.03,-114.19534689017422,36.27547414133824
192,Golden Valley,1,2015,1,12,2015-01-13,0.0686477532002125,-0.1190693117865589,0.321009706206936,17.773303755132865,2.03,-114.28358506031532,35.020855542466514
193,Gold Butte National Monument,1,2017,1,17,2017-01-18,0.0664872364543475,-0.1099847734460954,0.3908147487238688,13.089204182523185,0.5,-114.19534689017422,36.27547414133824
194,Golden Valley,1,2017,1,17,2017-01-18,0.0707560221526625,-0.1202728295981062,0.347599976627633,15.537707849415078,0.5,-114.28358506031532,35.020855542466514
195,Gold Butte National Monument,1,2018,1,4,2018-01-05,0.066488973178596,-0.1174793140760945,0.3227808108322149,19.560497590273044,0.58,-114.19534689017422,36.27547414133824
196,Golden Valley,1,2018,1,4,2018-01-05,0.0695449790232785,-0.1272381477909631,0.2990332045921968,24.503444203838004,0.58,-114.28358506031532,35.020855542466514
197,Gold Butte National Monument,1,2018,1,20,2018-01-21,0.068448721603153,-0.1157060726723655,0.3435336192139881,11.830489220731035,1.9,-114.19534689017422,36.27547414133824
198,Golden Valley,1,2018,1,20,2018-01-21,0.0694467857687729,-0.1253883401686181,0.3204801995301228,13.729624580915992,1.9,-114.28358506031532,35.020855542466514
