id,Site,Type,date,year,NDVI,NDWI,cloud_cover
12,Golden Valley,Wild,2020-08-06,2020,0.09582024291593835,-0.16483719331276248,0.0
11,Gold Butte National Monument,Wild,2020-08-22,2020,0.0876471616016428,-0.13809984354944535,20.71
12,Golden Valley,Wild,2020-08-22,2020,0.09815379806923223,-0.15554255024614416,20.71
11,Gold Butte National Monument,Wild,2020-09-07,2020,0.0746120723085814,-0.1170825280928883,4.71
12,Golden Valley,Wild,2020-09-07,2020,0.08768144635733391,-0.14539324164025547,4.71
11,Gold Butte National Monument,Wild,2020-09-23,2020,0.0885169875790666,-0.14796813103267195,0.02
12,Golden Valley,Wild,2020-09-23,2020,0.09136270183573406,-0.15649314137413647,0.02
11,Gold Butte National Monument,Wild,2020-10-09,2020,0.09106862490848765,-0.1519282983337512,26.2
12,Golden Valley,Wild,2020-10-09,2020,0.09130613083063835,-0.1566583536192948,26.2
11,Gold Butte National Monument,Wild,2020-10-25,2020,0.08573791819472858,-0.14483436187511126,0.05
12,Golden Valley,Wild,2020-10-25,2020,0.09125637490742887,-0.15748582771304376,0.05
11,Gold Butte National Monument,Wild,2020-11-10,2020,0.08758101852974697,-0.14664374523670898,1.28
12,Golden Valley,Wild,2020-11-10,2020,0.09232971767488414,-0.1569610335856325,1.28
11,Gold Butte National Monument,Wild,2020-11-26,2020,0.08349083830071828,-0.1403699077142664,0.55
12,Golden Valley,Wild,2020-11-26,2020,0.08546223120234182,-0.14737300709513226,0.55
11,Gold Butte National Monument,Wild,2020-12-12,2020,0.059931465869862366,-0.09339476555680898,57.81
12,Golden Valley,Wild,2020-12-12,2020,0.07430816465857941,-0.12493590046275925,57.81
12,Golden Valley,Wild,2020-06-03,2020,0.09624618123998332,-0.15599222233674467,8.36
12,Golden Valley,Wild,2020-06-19,2020,0.09176479150372448,-0.15439667297302043,0.11
12,Golden Valley,Wild,2020-07-05,2020,0.0903226919170705,-0.15361879018669383,0.03
12,Golden Valley,Wild,2020-07-21,2020,0.09751263253682556,-0.1585157741673319,14.06
12,Golden Valley,Wild,2020-08-06,2020,0.08762272874207089,-0.1517501964867693,0.0
12,Golden Valley,Wild,2020-08-22,2020,0.08935535676016303,-0.1435855866282184,2.12
12,Golden Valley,Wild,2020-09-07,2020,0.08260596959267436,-0.13841655447681314,0.29
12,Golden Valley,Wild,2020-09-23,2020,0.08464898231860692,-0.14593155889566628,0.0
12,Golden Valley,Wild,2020-10-09,2020,0.08424428852224355,-0.14583391938351184,11.01
12,Golden Valley,Wild,2020-10-25,2020,0.08379730767927997,-0.14517714322582645,0.05
12,Golden Valley,Wild,2020-11-10,2020,0.08454973374081666,-0.14378409918910284,0.11
12,Golden Valley,Wild,2020-11-26,2020,0.07970473432693617,-0.13756236356314344,0.1
12,Golden Valley,Wild,2020-12-12,2020,0.07779744985692516,-0.13390227137068786,21.56
12,Golden Valley,Wild,2020-12-28,2020,0.0743728782729024,-0.12710945600300025,57.8
2,Anza-Borrego Desert State Park,Wild,2020-06-03,2020,0.07207397290147519,-0.1249076750552157,3.74
2,Anza-Borrego Desert State Park,Wild,2020-06-19,2020,0.06766587646364049,-0.12170498026964095,0.0
2,Anza-Borrego Desert State Park,Wild,2020-07-05,2020,0.06616540382688552,-0.12098171618412763,0.0
2,Anza-Borrego Desert State Park,Wild,2020-07-21,2020,0.06464791502394986,-0.11986319632369036,0.0
2,Anza-Borrego Desert State Park,Wild,2020-08-06,2020,0.06291018357826804,-0.11863694969428179,0.0
2,Anza-Borrego Desert State Park,Wild,2020-08-22,2020,0.06989158500466106,-0.12157721677015428,1.39
2,Anza-Borrego Desert State Park,Wild,2020-09-07,2020,0.06683618751812001,-0.11900413491401715,0.05
2,Anza-Borrego Desert State Park,Wild,2020-09-23,2020,0.06349883875917493,-0.11854728562786238,0.0
2,Anza-Borrego Desert State Park,Wild,2020-10-09,2020,0.06338371304839394,-0.11691884892476027,0.0
2,Anza-Borrego Desert State Park,Wild,2020-10-25,2020,0.055468782629338784,-0.1088309779089436,12.13
2,Anza-Borrego Desert State Park,Wild,2020-11-10,2020,0.06174262631309851,-0.11274506891061803,0.23
2,Anza-Borrego Desert State Park,Wild,2020-11-26,2020,0.060867343196472176,-0.11073975411094679,0.05
2,Anza-Borrego Desert State Park,Wild,2020-12-12,2020,0.04939911264794374,-0.1065839220182601,25.52
2,Anza-Borrego Desert State Park,Wild,2020-12-28,2020,0.05133975960566469,-0.10262830421729907,59.33
8,Chino Hills,Wild,2020-06-10,2020,0.17916188509003747,-0.20320019016126278,0.01
8,Chino Hills,Wild,2020-06-26,2020,0.17154109827484662,-0.19860544900451962,9.28
8,Chino Hills,Wild,2020-07-12,2020,0.16275717234664835,-0.19250668628260328,0.22
8,Chino Hills,Wild,2020-07-28,2020,0.1576092339865314,-0.18914982628894977,0.0
